Age,Attrition,Business_Travel,DailyRate,Department,Distance_From_Home,Education_in_years,Education_Field,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Monthly_Rate,Num_comp_worked,Work_Overtime,Salary_Hike_Percentage,Performance_Rating,Relationship_Satisfaction,Stack_Option_Level,Total_working_years,Train_time_last_year,work_life_balance,Years_company,Years_current_role,Years_Promotion,Years_curr_mangaer
33,0,1,430,2,7,3,3,4,1,54,3,7,1,1,4373.0,17456.0,0,0,14.0,3,1,2,5.0,2,3,4.0,3.0,0.0,3.0
34,0,2,1326,2,3,3,4,4,1,81,1,7,1,2,4759.0,15891.0,3,0,18.0,3,4,0,15.0,2,3,13.0,9.0,3.0,12.0
30,0,2,1358,2,16,1,1,4,1,96,3,7,3,1,5301.0,2939.0,8,0,15.0,3,3,2,4.0,2,2,2.0,1.0,2.0,2.0
42,0,1,748,1,9,2,3,1,0,74,3,2,4,2,3673.0,16458.0,1,0,13.0,3,3,0,12.0,3,3,12.0,9.0,5.0,8.0
44,0,1,383,2,1,5,2,1,0,79,3,7,3,1,4768.0,9282.0,7,0,12.0,3,3,1,11.0,4,2,1.0,0.0,0.0,0.0
30,0,0,990,1,7,3,5,3,1,64,3,6,3,0,1274.0,7152.0,1,0,13.0,3,2,2,1.0,2,2,1.0,0.0,0.0,0.0
57,0,2,405,1,1,2,1,2,1,93,4,6,3,1,4900.0,2721.0,0,0,24.0,4,1,1,13.0,2,2,12.0,9.0,2.0,8.0
49,0,2,1490,1,7,4,1,3,1,35,3,0,2,0,10466.0,20948.0,3,0,14.0,3,2,2,29.0,3,3,8.0,7.0,0.0,7.0
34,0,1,829,1,15,3,3,2,1,71,3,5,1,0,17007.0,11929.0,7,0,14.0,3,4,2,16.0,3,2,14.0,8.0,6.0,9.0
28,1,1,1496,2,1,3,5,1,1,92,3,8,3,1,2909.0,15747.0,3,0,15.0,3,4,1,5.0,3,4,3.0,2.0,1.0,2.0
29,1,1,115,2,13,3,5,1,0,51,3,7,2,2,5765.0,17485.0,5,0,11.0,3,1,0,7.0,4,1,5.0,3.0,0.0,0.0
34,1,2,790,2,24,4,3,1,0,40,2,7,2,2,4599.0,7815.0,0,1,23.0,4,3,0,16.0,2,4,15.0,9.0,10.0,10.0
35,0,2,660,2,7,1,1,4,1,76,3,8,3,1,2404.0,16192.0,1,0,13.0,3,1,1,1.0,3,3,1.0,0.0,0.0,0.0
24,1,1,381,1,9,3,3,2,1,89,3,2,1,2,3172.0,16998.0,2,1,11.0,3,3,0,4.0,2,2,0.0,0.0,0.0,0.0
24,0,0,830,2,13,2,1,4,0,78,3,8,2,1,2033.0,7103.0,1,0,13.0,3,3,1,1.0,2,3,1.0,0.0,0.0,0.0
44,0,1,1193,1,2,1,3,2,1,86,3,4,3,2,10209.0,19719.0,5,1,18.0,3,2,0,16.0,2,2,2.0,2.0,2.0,2.0
29,0,2,1246,2,19,3,1,3,1,77,2,7,3,0,8620.0,23757.0,1,0,14.0,3,3,2,10.0,3,3,10.0,7.0,0.0,4.0
30,0,2,330,0,1,3,1,3,1,46,3,1,3,0,2064.0,15428.0,0,0,21.0,4,1,1,6.0,3,4,5.0,3.0,1.0,3.0
55,0,2,1229,1,4,4,1,4,1,30,3,0,3,1,4035.0,16143.0,0,1,16.0,3,2,0,4.0,2,3,3.0,2.0,1.0,2.0
33,0,2,1099,1,4,4,3,1,0,82,2,2,2,1,3838.0,8192.0,8,0,11.0,3,4,0,8.0,5,3,5.0,4.0,0.0,2.0
47,0,2,571,2,14,3,3,3,0,78,3,7,3,1,4591.0,24200.0,3,1,17.0,3,3,1,11.0,4,2,5.0,4.0,1.0,2.0
28,1,1,289,1,2,2,3,3,1,38,2,2,1,2,2561.0,5355.0,7,0,11.0,3,3,0,8.0,2,2,0.0,0.0,0.0,0.0
28,0,2,1423,1,1,3,1,1,1,72,2,6,3,0,1563.0,12530.0,1,0,14.0,3,4,1,1.0,2,1,1.0,0.0,0.0,0.0
28,0,1,467,2,7,3,1,3,1,55,3,7,1,2,4898.0,11827.0,0,0,14.0,3,4,0,5.0,5,3,4.0,2.0,1.0,3.0
49,0,2,271,1,3,2,3,3,0,43,2,2,1,1,4789.0,23070.0,4,0,25.0,4,1,1,10.0,3,3,3.0,2.0,1.0,2.0
29,0,1,410,1,2,1,1,4,0,97,3,2,2,1,3180.0,4668.0,0,0,13.0,3,3,3,4.0,3,3,3.0,2.0,0.0,2.0
28,0,2,1083,1,29,1,1,3,1,96,1,4,2,1,6549.0,3173.0,1,0,14.0,3,2,2,8.0,2,2,8.0,6.0,1.0,7.0
33,0,2,516,1,8,5,1,4,1,69,3,0,3,2,6388.0,22049.0,2,1,17.0,3,1,0,14.0,6,3,0.0,0.0,0.0,0.0
32,0,2,495,1,10,3,3,3,1,64,3,3,4,2,11244.0,21072.0,2,0,25.0,4,2,0,10.0,5,4,5.0,2.0,0.0,0.0
54,0,1,1050,1,11,4,3,2,0,87,3,3,4,0,16032.0,24456.0,3,0,20.0,4,1,1,26.0,2,3,14.0,9.0,1.0,12.0
29,1,2,224,1,1,4,5,1,1,100,2,6,1,2,2362.0,7568.0,6,0,13.0,3,3,0,11.0,2,1,9.0,7.0,0.0,7.0
44,0,2,136,1,28,3,1,4,1,32,3,5,1,1,16328.0,22074.0,3,0,13.0,3,3,1,24.0,1,4,20.0,6.0,14.0,17.0
39,0,2,1089,1,6,3,1,2,0,32,3,4,2,2,8376.0,9150.0,4,0,18.0,3,4,0,9.0,3,3,2.0,0.0,2.0,2.0
46,0,2,228,2,3,3,1,3,0,51,3,3,2,1,16606.0,11380.0,8,0,12.0,3,4,1,23.0,2,4,13.0,12.0,5.0,1.0
35,0,2,1029,1,16,3,1,4,0,91,2,0,2,2,8606.0,21195.0,1,0,19.0,3,4,0,11.0,3,1,11.0,8.0,3.0,3.0
23,0,2,507,1,20,1,1,1,1,97,3,2,3,2,2272.0,24812.0,0,0,14.0,3,2,0,5.0,2,3,4.0,3.0,1.0,2.0
40,1,2,676,1,9,4,1,4,1,86,3,2,1,2,2018.0,21831.0,3,0,14.0,3,2,0,15.0,3,1,5.0,4.0,1.0,0.0
34,0,2,971,2,1,3,5,4,1,64,2,7,3,1,7083.0,12288.0,1,1,14.0,3,4,0,10.0,3,3,10.0,9.0,8.0,6.0
31,1,1,561,1,3,3,1,4,0,33,3,6,3,2,4084.0,4156.0,1,0,12.0,3,1,0,7.0,2,1,7.0,2.0,7.0,7.0
50,0,1,333,1,22,5,3,3,1,88,1,5,4,2,14411.0,24450.0,1,1,13.0,3,4,0,32.0,2,3,32.0,6.0,13.0,9.0
34,0,2,1440,2,7,2,5,2,1,55,3,8,3,1,2308.0,4944.0,0,1,25.0,4,2,1,12.0,4,3,11.0,10.0,5.0,7.0
42,0,2,1210,1,2,3,3,3,1,68,2,2,2,1,4841.0,24052.0,4,0,14.0,3,2,1,4.0,3,3,1.0,0.0,0.0,0.0
37,0,2,674,1,13,3,3,1,1,47,3,6,4,1,4285.0,3031.0,1,0,17.0,3,1,0,10.0,2,3,10.0,8.0,3.0,7.0
29,0,2,441,1,8,1,4,3,0,39,1,0,1,1,9715.0,7288.0,3,0,13.0,3,3,1,9.0,3,3,7.0,7.0,0.0,7.0
33,0,2,575,1,25,3,1,4,1,44,2,4,2,2,4320.0,24152.0,1,0,13.0,3,4,0,5.0,2,3,5.0,3.0,0.0,2.0
45,0,2,950,1,28,3,5,4,1,97,3,6,4,1,2132.0,4585.0,4,0,20.0,4,4,1,8.0,3,3,5.0,4.0,0.0,3.0
42,0,1,288,1,2,3,1,4,1,40,3,0,4,1,10124.0,18611.0,2,1,14.0,3,3,1,24.0,3,1,20.0,8.0,13.0,9.0
40,0,2,1342,2,9,2,3,1,1,47,3,7,1,1,5473.0,19345.0,0,0,12.0,3,4,0,9.0,5,4,8.0,4.0,7.0,1.0
33,0,2,589,1,28,4,1,2,1,79,3,2,3,1,5207.0,22949.0,1,1,12.0,3,2,1,15.0,3,3,15.0,14.0,5.0,7.0
40,0,2,898,0,6,2,3,3,1,38,3,3,4,2,16437.0,17381.0,1,1,21.0,4,4,0,21.0,2,3,21.0,7.0,7.0,7.0
24,0,2,350,1,21,2,5,3,1,57,2,2,1,0,2296.0,10036.0,0,0,14.0,3,2,3,2.0,3,3,1.0,1.0,0.0,0.0
40,0,0,1142,1,8,2,1,4,1,72,3,0,4,0,4069.0,8841.0,3,1,18.0,3,3,0,8.0,2,3,2.0,2.0,2.0,2.0
45,0,2,538,1,1,4,5,1,1,66,3,0,2,0,7441.0,20933.0,1,0,12.0,3,1,3,10.0,4,3,10.0,8.0,7.0,7.0
35,0,2,1402,2,28,4,1,2,0,98,2,8,3,1,2430.0,26204.0,0,0,23.0,4,1,2,6.0,5,3,5.0,3.0,4.0,2.0
32,0,2,824,1,5,2,1,4,0,67,2,6,2,1,5878.0,15624.0,3,0,12.0,3,1,1,12.0,2,3,7.0,1.0,2.0,5.0
36,0,2,1157,2,2,4,1,3,1,70,3,8,4,2,2644.0,17001.0,3,1,21.0,4,4,0,7.0,3,2,3.0,2.0,1.0,2.0
48,0,2,492,2,16,4,1,3,0,96,3,7,3,0,6439.0,13693.0,8,0,14.0,3,3,1,18.0,2,3,8.0,7.0,7.0,7.0
29,0,2,598,1,9,3,1,3,1,91,4,6,3,1,2451.0,22376.0,6,0,18.0,3,1,2,5.0,2,2,1.0,0.0,0.0,0.0
33,0,2,1242,2,8,4,1,1,1,46,3,7,1,1,6392.0,10589.0,2,0,13.0,3,4,1,8.0,6,1,2.0,2.0,2.0,2.0
30,1,2,740,2,1,3,1,2,1,64,2,7,1,1,9714.0,5323.0,1,0,11.0,3,4,1,10.0,4,3,10.0,8.0,6.0,7.0
38,0,1,888,0,10,4,0,3,1,71,3,1,3,1,6077.0,14814.0,3,0,11.0,3,3,0,10.0,2,3,6.0,3.0,1.0,2.0
35,0,2,992,1,1,3,3,4,1,68,2,2,1,2,2450.0,21731.0,1,0,19.0,3,2,0,3.0,3,3,3.0,0.0,1.0,2.0
30,0,2,1288,2,29,4,5,3,1,33,3,7,2,1,9250.0,17799.0,3,0,12.0,3,2,1,9.0,3,3,4.0,2.0,1.0,3.0
35,1,2,104,1,2,3,1,1,0,69,3,2,1,0,2074.0,26619.0,1,1,12.0,3,4,1,1.0,2,3,1.0,0.0,0.0,0.0
53,1,2,607,1,2,5,5,3,0,78,2,4,4,1,10169.0,14618.0,0,0,16.0,3,2,1,34.0,4,3,33.0,7.0,1.0,9.0
38,1,2,903,1,2,3,3,3,1,81,3,4,2,1,4855.0,7653.0,4,0,11.0,3,1,2,7.0,2,3,5.0,2.0,1.0,4.0
32,0,0,1200,1,1,4,5,4,1,62,3,6,1,1,4087.0,25174.0,4,0,14.0,3,2,1,9.0,3,2,6.0,5.0,1.0,2.0
48,0,2,1108,1,15,4,4,3,0,65,3,6,1,1,2367.0,16530.0,8,0,12.0,3,4,1,10.0,3,2,8.0,2.0,7.0,6.0
34,0,2,479,1,7,4,3,1,1,35,3,6,4,2,2972.0,22061.0,1,0,13.0,3,3,0,1.0,4,1,1.0,0.0,0.0,0.0
55,0,2,685,2,26,5,2,3,1,60,2,3,4,1,19586.0,23037.0,1,0,21.0,4,3,1,36.0,3,3,36.0,6.0,2.0,13.0
34,0,2,1351,1,1,4,1,2,1,45,3,6,4,1,5484.0,13008.0,9,0,17.0,3,2,1,9.0,3,2,2.0,2.0,2.0,1.0
26,0,2,474,1,3,3,1,1,0,89,3,6,4,1,2061.0,11133.0,1,0,21.0,4,1,0,1.0,5,3,1.0,0.0,0.0,0.0
38,0,2,1245,2,14,3,1,3,1,80,3,7,2,1,9924.0,12355.0,0,0,11.0,3,4,1,10.0,3,3,9.0,8.0,7.0,7.0
38,0,2,437,2,16,3,1,2,0,90,3,7,2,2,4198.0,16379.0,2,0,12.0,3,2,0,8.0,5,4,3.0,2.0,1.0,2.0
36,0,2,884,2,1,4,1,2,0,73,3,7,3,2,6815.0,21447.0,6,0,13.0,3,1,0,15.0,5,3,1.0,0.0,0.0,0.0
29,0,2,1370,1,3,1,3,2,1,87,3,2,1,2,4723.0,16213.0,1,1,18.0,3,4,0,10.0,3,3,10.0,9.0,1.0,5.0
35,0,2,670,1,10,4,3,1,0,51,3,0,3,2,6142.0,4223.0,3,1,16.0,3,3,0,10.0,4,3,5.0,2.0,0.0,4.0
39,0,2,1462,2,6,3,3,4,1,38,4,7,3,1,8237.0,4658.0,2,0,11.0,3,1,1,11.0,3,3,7.0,6.0,7.0,6.0
29,0,1,995,1,2,1,1,1,1,87,3,0,4,0,8853.0,24483.0,1,0,19.0,3,4,1,6.0,0,4,6.0,4.0,1.0,3.0
50,0,2,264,2,9,3,2,3,1,59,3,3,3,1,19331.0,19519.0,4,1,16.0,3,3,1,27.0,2,3,1.0,0.0,0.0,0.0
23,0,2,977,1,10,3,5,4,1,45,4,6,3,1,2073.0,12826.0,2,0,16.0,3,4,1,4.0,2,3,2.0,2.0,2.0,2.0
36,0,1,1302,1,6,4,1,1,1,80,4,2,1,1,5562.0,19711.0,3,1,13.0,3,4,1,9.0,3,3,3.0,2.0,0.0,2.0
42,0,2,1059,1,9,2,4,4,1,93,2,3,4,2,19613.0,26362.0,8,0,22.0,4,4,0,24.0,2,3,1.0,0.0,0.0,1.0
35,0,2,750,1,28,3,1,2,1,46,4,2,3,1,3407.0,25348.0,1,0,17.0,3,4,2,10.0,3,2,10.0,9.0,6.0,8.0
34,0,1,653,1,10,4,5,4,1,92,2,0,3,1,5063.0,15332.0,1,0,14.0,3,2,1,8.0,3,2,8.0,2.0,7.0,7.0
40,0,2,118,2,14,2,1,4,0,84,3,7,1,1,4639.0,11262.0,1,0,15.0,3,3,1,5.0,2,3,5.0,4.0,1.0,2.0
43,0,2,990,1,27,3,5,4,1,87,4,2,2,0,4876.0,5855.0,5,0,12.0,3,3,1,8.0,0,3,6.0,4.0,0.0,2.0
35,0,2,1349,1,7,2,1,3,1,63,2,2,4,1,2690.0,7713.0,1,0,18.0,3,4,1,1.0,5,2,1.0,0.0,0.0,1.0
46,0,2,563,2,1,4,1,4,1,56,4,3,1,2,17567.0,3156.0,1,0,15.0,3,2,0,27.0,5,1,26.0,0.0,0.0,12.0
28,1,2,329,1,24,3,3,3,1,51,3,2,2,1,2408.0,7324.0,1,1,17.0,3,3,3,1.0,3,3,1.0,1.0,0.0,0.0
22,0,0,457,1,26,2,4,2,0,85,2,6,3,1,2814.0,10293.0,1,1,14.0,3,2,0,4.0,2,2,4.0,2.0,1.0,3.0
50,0,1,1234,1,20,5,3,2,1,41,3,0,3,1,11245.0,20689.0,2,1,15.0,3,3,1,32.0,3,3,30.0,8.0,12.0,13.0
32,0,2,634,1,5,4,4,2,0,35,4,6,4,1,3312.0,18783.0,3,0,17.0,3,4,2,6.0,3,3,3.0,2.0,0.0,2.0
44,0,2,1313,1,7,3,3,2,0,31,3,5,4,0,19049.0,3549.0,0,1,14.0,3,4,1,23.0,4,2,22.0,7.0,1.0,10.0
30,0,2,241,1,7,3,3,2,1,48,2,6,2,1,2141.0,5348.0,1,0,12.0,3,2,1,6.0,3,2,6.0,4.0,1.0,1.0
45,0,2,1015,1,5,5,3,3,0,50,1,2,1,2,5769.0,23447.0,1,1,14.0,3,1,0,10.0,3,3,10.0,7.0,1.0,4.0
45,0,0,336,2,26,3,2,1,1,52,2,7,1,1,4385.0,24162.0,1,0,15.0,3,1,1,10.0,2,3,10.0,7.0,4.0,5.0
31,0,1,715,2,2,4,4,4,1,54,3,7,1,2,5332.0,21602.0,7,0,13.0,3,4,0,10.0,3,3,5.0,2.0,0.0,3.0
36,0,2,559,1,12,4,1,3,0,76,3,4,3,1,4663.0,12421.0,9,1,12.0,3,2,2,7.0,2,3,3.0,2.0,1.0,1.0
34,0,1,426,1,10,4,1,3,1,42,4,4,4,0,4724.0,17000.0,1,0,13.0,3,1,1,9.0,3,3,9.0,7.0,7.0,2.0
49,0,2,722,1,25,4,1,3,0,84,3,2,1,1,3211.0,22102.0,1,0,14.0,3,4,1,10.0,3,2,9.0,6.0,1.0,4.0
39,0,2,1387,1,10,5,3,2,1,76,3,4,1,1,5377.0,3835.0,2,0,13.0,3,4,3,10.0,3,3,7.0,7.0,7.0,7.0
27,0,2,1302,1,19,3,4,4,1,67,2,2,1,0,4066.0,16290.0,1,0,11.0,3,1,2,7.0,3,3,7.0,7.0,0.0,7.0
35,0,2,819,1,18,5,1,2,1,48,4,6,1,1,5208.0,26312.0,1,0,11.0,3,4,0,16.0,2,3,16.0,15.0,1.0,10.0
28,0,2,580,1,27,3,3,2,0,39,1,4,1,0,4877.0,20460.0,0,0,21.0,4,2,1,6.0,5,2,5.0,3.0,0.0,0.0
21,0,2,546,1,5,1,3,3,1,97,3,6,4,2,3117.0,26009.0,1,0,18.0,3,3,0,3.0,2,3,2.0,2.0,2.0,2.0
18,1,1,544,2,3,2,3,2,0,70,3,8,4,2,1569.0,18420.0,1,1,12.0,3,3,0,0.0,2,4,0.0,0.0,0.0,0.0
47,0,2,1176,0,26,4,1,4,0,98,3,3,3,1,19658.0,5220.0,3,0,11.0,3,3,1,27.0,2,3,5.0,2.0,1.0,0.0
39,0,2,170,1,3,2,3,3,1,76,2,2,3,0,3069.0,10302.0,0,0,15.0,3,4,1,11.0,3,3,10.0,8.0,0.0,7.0
40,0,2,884,1,15,3,1,1,0,80,2,4,3,1,10435.0,25800.0,1,0,13.0,3,4,2,18.0,2,3,18.0,15.0,14.0,12.0
35,0,0,208,1,8,4,1,3,0,52,3,0,3,1,4148.0,12250.0,1,0,12.0,3,4,1,15.0,5,3,14.0,11.0,2.0,9.0
37,0,2,671,1,19,3,1,3,1,85,3,4,3,1,5768.0,26493.0,3,0,17.0,3,1,3,9.0,2,2,4.0,3.0,0.0,2.0
39,0,1,711,1,4,3,3,1,0,81,3,4,3,2,5042.0,3140.0,0,0,13.0,3,4,0,10.0,2,1,9.0,2.0,3.0,8.0
45,0,2,1329,1,2,2,4,4,0,59,2,4,4,0,5770.0,5388.0,1,0,19.0,3,1,2,10.0,3,3,10.0,7.0,3.0,9.0
38,0,2,397,1,2,2,3,4,0,54,2,4,3,1,7756.0,14199.0,3,1,19.0,3,4,1,10.0,6,4,5.0,4.0,0.0,2.0
35,1,2,737,2,10,3,3,4,1,55,2,7,1,1,10306.0,21530.0,9,0,17.0,3,3,0,15.0,3,3,13.0,12.0,6.0,0.0
37,0,2,1470,1,10,3,3,2,0,71,3,6,2,1,3936.0,9953.0,1,0,11.0,3,1,1,8.0,2,1,8.0,4.0,7.0,7.0
40,0,2,448,1,16,3,1,3,0,84,3,4,4,2,7945.0,19948.0,6,1,15.0,3,4,0,18.0,2,2,4.0,2.0,3.0,3.0
44,0,1,602,0,1,5,0,1,1,37,3,1,4,1,5743.0,10503.0,4,1,11.0,3,3,0,14.0,3,3,10.0,7.0,0.0,2.0
48,0,1,365,1,4,5,3,3,1,89,2,3,4,1,15202.0,5602.0,2,0,25.0,4,2,1,23.0,3,3,2.0,2.0,2.0,2.0
35,1,2,763,2,15,2,3,1,1,59,1,7,4,0,5440.0,22098.0,6,1,14.0,3,4,2,7.0,2,2,2.0,2.0,2.0,2.0
24,0,1,567,1,2,1,5,1,0,32,3,6,4,2,3760.0,17218.0,1,1,13.0,3,3,0,6.0,2,3,6.0,3.0,1.0,3.0
27,0,2,486,1,8,3,3,2,0,86,4,6,3,1,3517.0,22490.0,7,0,17.0,3,1,0,5.0,0,3,3.0,2.0,0.0,2.0
27,0,1,591,1,2,3,3,4,1,87,3,6,4,2,2580.0,6297.0,2,0,13.0,3,3,0,6.0,0,2,4.0,2.0,1.0,2.0
40,1,2,1329,1,7,3,1,1,1,73,3,2,1,2,2166.0,3339.0,3,1,14.0,3,2,0,10.0,3,1,4.0,2.0,0.0,3.0
29,0,2,469,2,10,3,3,3,1,42,2,7,3,2,5869.0,23413.0,9,0,11.0,3,3,0,8.0,2,3,5.0,2.0,1.0,4.0
36,0,2,711,1,5,4,1,2,0,42,3,0,1,1,8008.0,22792.0,4,0,12.0,3,3,2,9.0,6,3,3.0,2.0,0.0,2.0
25,0,1,772,1,2,1,1,4,1,77,4,4,3,0,5206.0,4973.0,1,0,17.0,3,3,2,7.0,6,3,7.0,7.0,0.0,7.0
39,0,2,492,1,12,3,3,4,1,66,3,4,2,1,5295.0,7693.0,4,0,21.0,4,3,0,7.0,3,3,5.0,4.0,1.0,0.0
49,0,2,301,1,22,4,4,1,0,72,3,5,2,1,16413.0,3498.0,3,0,16.0,3,2,2,27.0,2,3,4.0,2.0,1.0,2.0
50,0,2,813,1,17,5,1,4,0,50,2,5,1,0,13269.0,21981.0,5,0,15.0,3,3,3,19.0,3,3,14.0,11.0,1.0,11.0
20,0,2,1141,2,2,3,3,3,0,31,3,8,3,2,2783.0,13251.0,1,0,19.0,3,1,0,2.0,3,3,2.0,2.0,2.0,2.0
34,0,2,1130,1,3,3,1,4,0,66,3,6,2,0,5433.0,19332.0,1,0,12.0,3,3,1,11.0,2,3,11.0,8.0,7.0,9.0
36,0,2,311,1,7,3,1,1,1,77,3,2,2,2,2013.0,10950.0,2,0,11.0,3,3,0,15.0,4,3,4.0,3.0,1.0,3.0
49,0,2,465,1,6,1,1,3,0,41,2,0,3,1,13966.0,11652.0,2,1,19.0,3,2,1,30.0,3,3,15.0,11.0,2.0,12.0
36,0,0,894,1,1,4,3,4,0,33,2,4,3,1,4374.0,15411.0,0,0,15.0,3,3,0,4.0,6,3,3.0,2.0,1.0,2.0
36,0,2,1040,1,3,2,1,4,1,79,4,0,1,0,6842.0,26308.0,6,0,20.0,4,1,1,13.0,3,3,5.0,4.0,0.0,4.0
54,0,2,584,1,22,5,3,2,0,91,3,3,3,1,17426.0,18685.0,3,0,25.0,4,3,1,36.0,6,3,10.0,8.0,4.0,7.0
43,0,2,1291,1,15,2,1,3,1,65,2,5,3,1,17603.0,3525.0,1,0,24.0,4,1,1,14.0,3,3,14.0,10.0,6.0,11.0
35,1,1,880,2,12,4,4,4,1,36,3,7,4,2,4581.0,10414.0,3,1,24.0,4,1,0,13.0,2,4,11.0,9.0,6.0,7.0
38,0,1,1189,1,1,3,1,4,1,90,3,6,4,1,4735.0,9867.0,7,0,15.0,3,4,2,19.0,4,4,13.0,11.0,2.0,9.0
29,0,2,991,2,5,3,3,1,1,43,2,7,2,0,4187.0,3356.0,1,1,13.0,3,2,1,10.0,3,2,10.0,0.0,0.0,9.0
33,0,2,392,2,2,4,3,4,1,93,3,7,4,0,5505.0,3921.0,1,0,14.0,3,3,2,6.0,5,3,6.0,2.0,0.0,4.0
32,0,2,977,1,2,3,3,4,1,45,3,6,2,0,5470.0,25518.0,0,0,13.0,3,3,2,10.0,4,2,9.0,5.0,1.0,6.0
31,0,2,1112,2,5,4,1,1,0,67,3,7,4,1,5476.0,22589.0,1,0,11.0,3,1,2,10.0,2,3,10.0,0.0,0.0,2.0
49,0,2,464,1,16,3,3,4,0,74,3,2,1,0,2587.0,24941.0,4,1,16.0,3,2,1,17.0,2,2,2.0,2.0,2.0,2.0
38,0,1,148,1,2,3,3,4,0,42,2,2,2,2,2440.0,23826.0,1,0,22.0,4,2,0,4.0,3,3,4.0,3.0,3.0,3.0
47,0,2,1225,2,2,4,1,2,0,47,4,3,2,0,15972.0,21086.0,6,0,14.0,3,3,3,29.0,2,3,3.0,2.0,1.0,2.0
49,0,2,809,1,1,3,1,3,1,36,3,3,3,2,15379.0,22384.0,4,0,14.0,3,1,0,23.0,2,3,8.0,7.0,0.0,0.0
41,0,2,1206,2,23,2,1,4,1,80,3,7,3,2,7082.0,11591.0,3,1,16.0,3,4,0,21.0,2,3,2.0,0.0,0.0,2.0
20,0,2,727,2,9,1,1,4,1,54,3,8,1,2,2728.0,21082.0,1,0,11.0,3,1,0,2.0,3,3,2.0,2.0,0.0,2.0
33,0,0,530,2,16,3,1,3,0,36,3,7,4,0,5368.0,16130.0,1,1,25.0,4,3,1,7.0,2,3,6.0,5.0,1.0,2.0
36,0,2,1351,1,26,4,1,1,1,80,3,0,3,1,5347.0,7419.0,6,0,14.0,3,2,2,10.0,2,2,3.0,2.0,0.0,2.0
44,0,2,528,0,1,3,1,3,0,44,3,1,4,0,3195.0,4167.0,4,1,18.0,3,1,3,8.0,2,3,2.0,2.0,2.0,2.0
23,1,2,1320,1,8,1,3,4,1,93,2,2,3,2,3989.0,20586.0,1,1,11.0,3,1,0,5.0,2,3,5.0,4.0,1.0,2.0
38,0,2,1495,1,4,2,3,4,0,87,3,2,3,1,3306.0,26176.0,7,0,19.0,3,4,1,7.0,5,2,0.0,0.0,0.0,0.0
53,0,2,1395,1,24,4,3,2,1,48,4,0,4,1,7005.0,3458.0,3,0,15.0,3,3,0,11.0,2,3,4.0,3.0,1.0,2.0
48,1,1,708,2,7,2,3,4,0,95,3,8,3,1,2655.0,11740.0,2,1,11.0,3,3,2,19.0,3,3,9.0,7.0,7.0,7.0
32,1,2,1259,1,2,4,1,4,1,95,3,2,2,2,1393.0,24852.0,1,0,12.0,3,1,0,1.0,2,3,1.0,0.0,0.0,0.0
26,0,0,786,1,7,3,3,4,1,76,3,2,4,2,2570.0,11925.0,1,0,20.0,4,3,0,7.0,5,3,7.0,7.0,5.0,7.0
55,0,2,1441,1,22,3,5,1,1,94,2,6,2,0,3537.0,23737.0,5,0,12.0,3,4,1,8.0,1,3,4.0,2.0,1.0,2.0
34,0,2,1157,1,5,2,3,2,1,57,2,2,4,1,3986.0,11912.0,1,0,14.0,3,3,1,15.0,3,4,15.0,10.0,4.0,13.0
60,0,2,370,1,1,4,3,3,1,92,1,0,4,0,10883.0,20467.0,3,0,20.0,4,3,1,19.0,2,4,1.0,0.0,0.0,0.0
33,0,2,267,1,21,3,3,2,1,79,4,2,2,1,2028.0,13637.0,1,0,18.0,3,4,3,14.0,6,3,14.0,11.0,2.0,13.0
37,0,1,1278,2,1,4,3,3,1,31,1,7,4,0,9525.0,7677.0,1,0,14.0,3,3,2,6.0,2,2,6.0,3.0,1.0,3.0
34,0,2,678,1,19,3,1,2,0,35,2,6,4,1,2929.0,20338.0,1,0,12.0,3,2,0,10.0,3,3,10.0,9.0,8.0,7.0
23,1,2,427,2,7,3,1,3,1,99,3,8,4,0,2275.0,25103.0,1,1,21.0,4,2,1,3.0,2,3,3.0,2.0,0.0,2.0
44,0,2,921,1,2,3,1,3,0,96,4,0,4,1,7879.0,14810.0,1,1,19.0,3,2,1,9.0,2,3,8.0,7.0,6.0,7.0
35,0,1,146,1,2,4,3,1,1,79,2,6,4,2,4930.0,13970.0,0,1,14.0,3,3,0,6.0,2,4,5.0,4.0,1.0,4.0
43,0,2,1179,2,2,3,3,4,1,73,3,7,4,1,7847.0,6069.0,1,1,17.0,3,1,1,10.0,3,3,10.0,9.0,8.0,8.0
24,0,2,581,1,9,3,3,3,1,62,4,6,3,1,4401.0,17616.0,1,0,16.0,3,4,1,5.0,1,3,5.0,3.0,0.0,4.0
41,0,2,918,2,6,3,2,4,1,35,3,7,3,2,9241.0,15869.0,1,0,12.0,3,2,0,10.0,3,3,10.0,8.0,8.0,7.0
29,0,2,1082,1,9,4,3,4,0,43,3,2,3,1,2974.0,25412.0,9,0,17.0,3,3,1,9.0,2,3,5.0,3.0,1.0,2.0
36,0,2,530,2,2,4,1,3,0,51,3,8,4,2,4502.0,7439.0,3,0,15.0,3,3,0,17.0,2,2,13.0,7.0,6.0,7.0
45,0,0,1238,1,1,1,1,3,1,74,2,0,3,1,10748.0,3395.0,3,0,23.0,4,4,1,25.0,3,2,23.0,15.0,14.0,4.0
